Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer,Segment,Sub.Segment,Brand,Sub.Brand,Packsize,Product.Type,APN,Vol.Sales,Wtd.Selling.Dist,PPG_Retailer,WeekNum,Month,Quarter,Year,Month_Year
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 216,12.55032,100.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 222,3.20628,99.8,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 224,2.37182,99.8,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 225,0.65626,88.7,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 229,16.47152,100.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 231,3.99074,100.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 234,7.59912,99.8,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-07,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,27,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 13,3.1537,99.8,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 14,1.9107,96.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,160.0,Product.Type 1,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 16,0.05038,87.4,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 20,140.0,Product.Type 1,APN 185,0.0,0.2,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 194,2.2074,95.6,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 203,5.0856,99.8,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 208,0.00052,1.9,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 210,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,350.0,Product.Type 1,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 216,6.7188,100.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 222,2.84856,99.8,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 224,1.99672,99.8,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 225,0.15708,88.5,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 229,8.93022,100.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 231,3.02276,100.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 234,5.09448,99.9,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-14,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,28,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 13,7.40542,99.9,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 14,4.13204,96.1,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,160.0,Product.Type 1,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 16,0.02354,77.7,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 20,140.0,Product.Type 1,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 194,5.71142,95.7,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 203,12.01056,99.9,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 208,0.00416,3.3,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 210,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,350.0,Product.Type 1,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 216,27.91536,100.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 222,8.316,99.8,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 224,5.07232,99.8,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 225,0.10142,87.7,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 229,35.53784,100.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 231,9.53394,100.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 234,17.20608,99.9,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-21,Promo.Group 6,1,0,0,1,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,29,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 13,1.5004,99.9,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 14,0.71896,96.1,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,160.0,Product.Type 1,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 16,0.01056,26.8,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 20,140.0,Product.Type 1,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 194,0.75244,95.7,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 203,2.09592,99.9,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,200.0,Product.Type 1,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 208,0.00052,2.9,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 210,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,350.0,Product.Type 1,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 216,1.9356,100.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 222,0.92026,99.8,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 224,0.83622,99.8,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 225,0.02574,55.3,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 229,2.72844,100.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,260.0,Product.Type 1,APN 231,1.32522,100.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,240.0,Product.Type 1,APN 234,1.6596,99.9,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,230.0,Product.Type 1,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-07-28,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,30,7,3,2019,7__2019
2019-08-04,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 13,3.60294,99.9,Promo.Group 6__Retailer 0,31,8,3,2019,8__2019
2019-08-04,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 14,2.4057,96.0,Promo.Group 6__Retailer 0,31,8,3,2019,8__2019
2019-08-04,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,160.0,Product.Type 1,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2019,8__2019
2019-08-04,Promo.Group 6,1,0,0,0,0,1,Retailer 0,Candy Bags,Candy Bags - Chews,Brand 5,Sub.Brand 7,220.0,Product.Type 1,APN 16,0.00418,11.3,Promo.Group 6__Retailer 0,31,8,3,2019,8__2019
