promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Vol.Sales
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.7117174138009223,0.5440604630686356,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904763,1.0,0.10357710652917206,0.30930977890333167,0.0,4.4292
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.14280487874014508,0.5547109406447217,0.0,4.43472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13861406941156912,0.07278704844727868,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904763,0.9990000000000001,0.5129198664896687,0.6250707132686077,0.0,3.60552
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.127,0.13197885965322392,0.36639852944189766,0.0,0.02068
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.13197885965322392,0.36639852944189766,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14280487874014508,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9540000000000001,0.10357710652917206,0.30930977890333167,0.0,1.4113
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.11949304134342785,0.1001976870175808,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.11949304134342785,0.1001976870175808,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714286,0.0,0.4223445920311406,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.04716595956824764,0.1001976870175808,0.0,3.06982
0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.027107544346293755,0.4150025323459694,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.985,0.59011803541638,0.36639852944189766,0.0,8.701
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.21288218692767685,0.36639852944189766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.14280487874014508,0.5547109406447217,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.4285714285714286,0.0,0.8438912146283387,0.5547109406447217,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.7117174138009223,0.5440604630686356,0.0,11.32296
1.0,0.0,0.0,0.0,0.0,1.0,0.4761904761904763,1.0,0.3349598750574374,0.0,0.0,7.53792
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.9690000000000001,1.0,1.0,0.0,3.34752
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.003,0.025813586808068986,0.1001976870175808,0.0,0.00022
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14280487874014508,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.11949304134342785,0.1001976870175808,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.5129198664896687,0.6250707132686077,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.3607655715778827,0.1001976870175808,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.08397916940689427,0.07278704844727868,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.96,0.3607655715778827,0.1001976870175808,0.0,2.4057
0.0,1.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.11583412083280815,0.07278704844727868,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1613751338391407,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.875,0.052775210977538775,0.6250707132686077,0.0,0.80432
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.09090051248891608,0.5547109406447217,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.14395780137397712,0.6370942635869541,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.96,0.029913657081106992,0.6370942635869541,0.0,0.99924
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.11583412083280815,0.07278704844727868,0.0,1.09978
1.0,0.0,0.0,0.0,1.0,0.0,0.4761904761904763,0.0,0.29530406178399937,0.5440604630686356,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.998,0.22298750130425615,1.0,0.0,3.1537
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.03556410862027297,1.0,0.0,2.4132
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47924337409362106,0.6250707132686077,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.8740000000000001,0.22298750130425615,1.0,0.0,0.05038
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.9990000000000001,0.04716595956824764,0.1001976870175808,0.0,1.3117
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.953,0.2641386015063897,0.46202214084478355,0.0,1.7237
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.5440604630686356,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.28951375123532463,0.07278704844727868,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.01,0.29530406178399937,0.5440604630686356,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.11583412083280815,0.07278704844727868,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.025813586808068986,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.023,0.027107544346293755,0.4150025323459694,0.0,0.00044
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.3607655715778827,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.13197885965322392,0.36639852944189766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.35700000000000004,0.025813586808068986,0.1001976870175808,1.0,0.2418
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.2641386015063897,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.019453571061726654,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9670000000000001,0.02220474107937047,0.0,0.0,0.7777
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.11299256763614966,0.6370942635869541,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714286,0.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.9540000000000001,0.7117174138009223,0.5440604630686356,0.0,3.06394
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.001,0.4223445920311406,1.0,0.0,0.00022
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.05512586703188431,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.03556410862027297,1.0,0.0,1.5004
1.0,0.0,0.0,0.0,1.0,0.0,0.4761904761904763,0.951,0.20910229190586976,0.6250707132686077,0.0,2.67864
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.9990000000000001,0.09090051248891608,0.5547109406447217,0.0,1.11228
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.951,0.3607655715778827,0.1001976870175808,1.0,2.35794
1.0,0.0,0.0,0.0,1.0,0.0,0.4761904761904763,1.0,0.341452959488815,0.1001976870175808,0.0,7.59768
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.875,0.029913657081106992,0.6370942635869541,0.0,0.72248
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.59011803541638,0.36639852944189766,0.0,5.64828
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.902,0.21288218692767685,0.36639852944189766,0.0,0.8032
1.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,1.0,0.9243405525225314,0.6370942635869541,0.0,24.23382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02220474107937047,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.9990000000000001,0.28951375123532463,0.07278704844727868,0.0,3.48106
1.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.11299256763614966,0.6370942635869541,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.99,0.20910229190586976,0.6250707132686077,0.0,2.57356
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.882,0.13197885965322392,0.36639852944189766,0.0,0.91806
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.14280487874014508,0.5547109406447217,1.0,2.27018
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.4127924462864665,0.4150025323459694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.4127924462864665,0.4150025323459694,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.22298750130425615,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.4761904761904763,0.9990000000000001,0.3308847606071945,0.30930977890333167,0.0,8.66592
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.003,0.13197885965322392,0.36639852944189766,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.4127924462864665,0.4150025323459694,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.4285714285714286,0.0,0.33811079205613087,0.30930977890333167,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.12097056916768116,0.07278704844727868,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.59011803541638,0.36639852944189766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.9990000000000001,0.03556410862027297,1.0,0.0,2.46696
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.902,0.14280487874014508,0.5547109406447217,0.0,0.6706
1.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.4127924462864665,0.4150025323459694,0.0,6.6444
1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.7117174138009223,0.5440604630686356,0.0,27.313
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.341452959488815,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.902,0.08139930068064598,0.5547109406447217,0.0,0.6002
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.004,0.8438912146283387,0.5547109406447217,0.0,0.00044
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.9840000000000001,0.24543442734108745,0.0,0.0,3.26414
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.10357710652917206,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.11949304134342785,0.1001976870175808,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.953,0.6699081910250867,0.46202214084478355,0.0,3.38624
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.6699081910250867,0.46202214084478355,0.0,12.0024
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.14395780137397712,0.6370942635869541,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.1613751338391407,0.5440604630686356,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.341452959488815,0.5547109406447217,0.0,4.9673
1.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714286,0.0,0.8438912146283387,0.5547109406447217,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.11949304134342785,0.1001976870175808,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.996,0.3308847606071945,0.30930977890333167,0.0,2.03742
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.948,0.3607655715778827,0.1001976870175808,1.0,2.42572
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.013000000000000001,0.04716595956824764,0.1001976870175808,1.0,0.00022
1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.995,0.5129198664896687,0.6250707132686077,0.0,5.49978
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.21288218692767685,0.36639852944189766,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.59011803541638,0.36639852944189766,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.3607655715778827,0.1001976870175808,0.0,5.01436
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.998,0.3308847606071945,0.30930977890333167,0.0,5.51804
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.3308847606071945,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.891,0.02220474107937047,0.0,0.0,0.37246
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.14395780137397712,0.6370942635869541,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.001,0.10357710652917206,0.30930977890333167,0.0,0.00022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13197885965322392,0.36639852944189766,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.20910229190586976,0.6250707132686077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025813586808068986,0.1001976870175808,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.96,0.14395780137397712,0.6370942635869541,0.0,2.13884
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,0.8438912146283387,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.03556410862027297,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12097056916768116,0.07278704844727868,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.9990000000000001,0.027107544346293755,0.4150025323459694,0.0,0.96264
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.13861406941156912,0.07278704844727868,0.0,3.18288
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.7117174138009223,0.5440604630686356,0.0,5.47954
1.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714286,0.0,0.8438912146283387,0.5547109406447217,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.8438912146283387,0.5547109406447217,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.8438912146283387,0.5547109406447217,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.02220474107937047,0.0,0.0,1.42008
1.0,0.0,0.0,0.0,1.0,0.0,0.4285714285714286,0.0,0.22298750130425615,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.10704187692915755,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.006,0.11299256763614966,0.6370942635869541,0.0,0.00026
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.21288218692767685,0.36639852944189766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.14280487874014508,0.5547109406447217,0.0,2.2308
0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.20910229190586976,0.6250707132686077,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.08397916940689427,0.07278704844727868,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.997,0.05512586703188431,0.30930977890333167,0.0,1.884
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.14280487874014508,0.5547109406447217,0.0,5.6849
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.04716595956824764,0.1001976870175808,0.0,2.59632
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.47924337409362106,0.6250707132686077,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1613751338391407,0.5440604630686356,0.0,2.119
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.05512586703188431,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.9109999999999999,0.2641386015063897,0.46202214084478355,0.0,0.916
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.005,0.7117174138009223,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.966,0.09090051248891608,0.5547109406447217,0.0,1.24542
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8959999999999999,0.05512586703188431,0.30930977890333167,0.0,0.244
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.997,0.08139930068064598,0.5547109406447217,0.0,0.80784
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.9990000000000001,1.0,1.0,0.0,7.40542
0.0,1.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.0,0.20910229190586976,0.6250707132686077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.11949304134342785,0.1001976870175808,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22298750130425615,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.09090051248891608,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.47924337409362106,0.6250707132686077,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.341452959488815,0.5547109406447217,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.983,0.4223445920311406,1.0,0.0,2.48898
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.005,0.59011803541638,0.36639852944189766,0.0,0.0013
1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5129198664896687,0.6250707132686077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.10357710652917206,0.30930977890333167,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.341452959488815,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.019453571061726654,0.46202214084478355,0.0,2.7547
0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.9990000000000001,0.1613751338391407,0.5440604630686356,0.0,2.99494
1.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.877,0.28951375123532463,0.07278704844727868,0.0,1.6269
1.0,0.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.27658729686910427,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.05734905573618636,0.36639852944189766,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.59011803541638,0.36639852944189766,0.0,23.75736
1.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.9990000000000001,0.341452959488815,0.1001976870175808,0.0,4.34148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090051248891608,0.5547109406447217,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,0.9243405525225314,0.6370942635869541,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556410862027297,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.4223445920311406,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.13197885965322392,0.36639852944189766,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.951,0.4127924462864665,0.4150025323459694,0.0,2.0618
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.997,0.027107544346293755,0.4150025323459694,0.0,0.72842
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.13861406941156912,0.07278704844727868,0.0,4.96808
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.05512586703188431,0.30930977890333167,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.11949304134342785,0.1001976870175808,0.0,0.82874
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.998,1.0,1.0,0.0,5.07232
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.01616193206717581,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.6699081910250867,0.46202214084478355,0.0,3.99168
0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.2641386015063897,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9940000000000001,0.027107544346293755,0.4150025323459694,0.0,0.5709
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.11949304134342785,0.1001976870175808,0.0,5.11108
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.341452959488815,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.4761904761904763,0.0,0.2641386015063897,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.04716595956824764,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.09090051248891608,0.5547109406447217,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.3349598750574374,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.019453571061726654,0.46202214084478355,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.59011803541638,0.36639852944189766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.11949304134342785,0.1001976870175808,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.22298750130425615,1.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.9500000000000001,0.20910229190586976,0.6250707132686077,0.0,1.4399
1.0,0.0,0.0,0.0,1.0,0.0,0.09523809523809523,0.0,0.8438912146283387,0.5547109406447217,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9520000000000001,0.019453571061726654,0.46202214084478355,0.0,0.6974
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.21288218692767685,0.36639852944189766,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.998,0.24543442734108745,0.0,0.0,3.20782
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.08139930068064598,0.5547109406447217,1.0,2.20298
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.052775210977538775,0.6250707132686077,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.13861406941156912,0.07278704844727868,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.7117174138009223,0.5440604630686356,0.0,21.14064
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.02220474107937047,0.0,0.0,1.12728
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.7117174138009223,0.5440604630686356,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.27658729686910427,0.30930977890333167,0.0,0.0
