Model,display_bronze,within_display_bronze,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14661479361136848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.21188573589286036,0.16656866666666667
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.04988294197712625,0.0,0.0007724699347280134,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.4618258925421918,0.3939074444444444
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.19926173874414474,0.0,0.0,0.0,0.15758386668450564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.4829307020145423,0.1715487777777778
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.15356702302392028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2796521196098122,0.4163627777777778
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.06081415430440005,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.25491663405468173,0.40956288888888887
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02601372114321163,0.0,0.1773590970135416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2686437604382451,0.25390555555555555
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.02577285335484856,0.0,0.16994338564015318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3218013355808937,0.2702717777777778
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.0,0.0,0.0,0.02577285335484856,0.0,0.14723276955915093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3664901267164987,0.13277833333333333
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,0.8852131616767914,0.5052106666666666
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.00046348196083686246,0.0,0.0,0.0,0.0033103346829075684,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.09481761228008487,0.11732655555555556
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.12670307253367435,0.49968155555555555
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.06588891822927433,0.13852544444444445
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007724699347280134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.0660434122162199,0.10967166666666667
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.1249856354389854,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.0355081685097884,1.0533190000000001
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02601372114321163,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.09190263937248595,0.12781022222222221
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.16453609609705735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2906211926829493,0.35089011111111107
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526645688032173,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.0400161365962763,0.7640084444444445
ElasticNetRegression_Positive,0.0,0.08640479145980931,0.06081415430440005,0.0,0.0,0.0,0.0,0.000926963921673589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.21341685196737484,0.3960071111111111
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.19926173874414474,0.0,0.0,0.0,0.1686512541129718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.4939980894430085,0.4336261363636364
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30064529859612543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3659162408776173,0.2712608888888889
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15449398694559371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2197649292270856,0.22516844444444442
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.02577285335484856,0.0,0.2782436704890144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.43010162042975486,0.2480547777777778
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.10391406562545118,0.0,0.0,0.0,0.25661451231663124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.47318279295959875,0.18765655555555555
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.12670307253367435,0.314285
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.04988294197712625,0.0,0.14615131165053177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2613051959091499,0.1330391111111111
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.02577285335484856,0.0,0.1546484809325393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.24569227656887974,0.291445
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.06081415430440005,0.0,0.0,0.05034913769653864,0.0,0.0006179759477824379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.3052657717512204,0.5350874444444444
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467692875983142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.21204022987980609,0.12622699999999998
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030898797389115103,0.0,0.0,0.0,0.012689616284479016,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.42416908488870775,0.955147222222222
ElasticNetRegression_Positive,0.0,0.04180877006119804,0.0,0.0,0.0,0.0,0.0,0.14398839583329337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2510681081759833,0.14850988888888889
ElasticNetRegression_Positive,0.0,0.048936822661795755,0.0,0.0,0.0,0.0,0.0,0.2765688152214453,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.7366761185135786,0.6065471590909091
